company,create_time,job_city,job_id,job_name,key_word,salary,salary_avg,salary_max,salary_min
广东贰拾壹空间艺术管理有限公司,2018-05-05 00:00:00,东莞,90161824,弱电维修工程师,C++,4-6.5千/月,8.5,6.5,4.0
东莞斯达文星皮具有限公司,2018-05-05 00:00:00,东莞,100196546,IT开发程序员,硬件,4.5-6千/月,8.25,6.0,4.5
江西邦纳电气科技有限公司,2018-05-05 00:00:00,异地招聘,101497067,设备维修工程师,硬件,0.8-1万/月,14.0,10.0,8.0
东莞市源康毛绒玩具有限公司,2018-05-05 00:00:00,东莞,97188046,COC专员体系专员,C++,3.5-8千/月,9.75,8.0,3.5
东莞市佳电电子科技有限公司,2018-05-05 00:00:00,东莞,90394344,电子工程师,硬件,0.6-1万/月,13.0,10.0,6.0
浙江大华技术股份有限公司,2018-05-05 00:00:00,东莞-南城区,101731547,客服商务专员（东莞）,硬件,5.5-8.5千/月,11.25,8.5,5.5
东莞广丰兴塑胶有限公司,2018-05-05 00:00:00,东莞,101714120,总務人員,硬件,2.6-3.8千/月,5.1,3.8,2.6
东莞博力威电池有限公司,2018-05-05 00:00:00,东莞,98734733,电商主管（总部）,C++,0.8-1.4万/月,18.0,14.0,8.0
得理乐器（珠海）有限公司,2018-05-05 00:00:00,异地招聘,92447688,软件工程师,C++,0.8-1万/月,14.0,10.0,8.0
东莞欧德雅装饰材料有限公司,2018-05-05 00:00:00,东莞,89911038,品质主管（湖州分工厂）,C++,7-8千/月,11.5,8.0,7.0
东莞红蚁物联网科技有限公司,2018-05-05 00:00:00,东莞-厚街镇,101705725,企划总监,硬件,0.8-1万/月,14.0,10.0,8.0
广东新创华科环保股份有限公司,2018-05-05 00:00:00,东莞,101142165,IT专员,硬件,3-4.5千/月,6.0,4.5,3.0
东莞市路迪森宝供应链管理有限公司,2018-05-05 00:00:00,东莞,100844691,产品规划专员/经理,硬件,0.9-1.2万/月,16.5,12.0,9.0
东莞清溪现代纸品厂,2018-05-05 00:00:00,东莞-清溪镇,96616683,软件工程师,C++,0.8-1.2万/月,16.0,12.0,8.0
东莞东明制衣有限公司,2018-05-05 00:00:00,东莞-虎门镇,101379039,助理设计师,C++,3.5-5千/月,6.75,5.0,3.5
广东小狼科技有限公司,2018-05-05 00:00:00,东莞-南城区,100685786,Android（安卓）开发工程师,硬件,0.6-1.2万/月,15.0,12.0,6.0
东莞市尧上电器有限公司,2018-05-05 00:00:00,东莞-塘厦镇,100389996,电子工程师,硬件,0.5-1万/月,12.5,10.0,5.0
东莞市房讯资讯股份有限公司,2018-05-05 00:00:00,东莞-东城区,100325199,幼儿音乐教师,硬件,3.5-8千/月,9.75,8.0,3.5
南兴装备股份有限公司,2018-05-05 00:00:00,东莞-沙田镇,98325351,分析程序员,C++,5-8千/月,10.5,8.0,5.0
金科伟业（中国）有限公司,2018-05-05 00:00:00,东莞-黄江镇,99563682,电子工程师,C++,6-8千/月,11.0,8.0,6.0
深圳市赛威特实业有限公司,2018-05-05 00:00:00,东莞-莞城区,99345415,区域销售经理,硬件,0.5-1万/月,12.5,10.0,5.0
东莞市家宝园林绿化有限公司,2018-05-05 00:00:00,东莞-厚街镇,99064521,信息化主管,硬件,6-8千/月,11.0,8.0,6.0
东莞市松城鞋业有限公司,2018-05-05 00:00:00,东莞,85229154,程序开发,C++,4.5-6千/月,8.25,6.0,4.5
东莞市佳嘉电子科技有限公司,2018-05-05 00:00:00,东莞,98593678,软件工程师,硬件,6-8千/月,11.0,8.0,6.0
广东顺力智能物流装备股份有限公司,2018-05-05 00:00:00,东莞-高埗镇,97922084,电子测试工程师,硬件,4-6千/月,8.0,6.0,4.0
美团点评,2018-05-05 00:00:00,东莞,95728365,美团点评金融BD(东莞),硬件,0.7-1.4万/月,17.5,14.0,7.0
万渠有限公司,2018-05-05 00:00:00,异地招聘,101342142,销售代表,C++,0.8-1万/月,14.0,10.0,8.0
东莞市邦邻信息科技有限公司,2018-04-21 00:00:00,东莞,68508432,Web前端开发工程师,MySQL,4.5-6千/月,8.25,6.0,4.5
东莞市迪尔西信息科技有限公司,2018-04-21 00:00:00,东莞,87295762,PHP开发工程师,MySQL,0.8-1万/月,14.0,10.0,8.0
深圳市远大能源环保科技有限公司,2018-04-21 00:00:00,异地招聘,95689999,PHP开发工程师,MySQL,0.5-1万/月,12.5,10.0,5.0
广东一一五科技股份有限公司,2018-04-17 00:00:00,东莞,101031298,PHP工程师（偏财务系统方向）,MySQL,1.2-1.8万/月,24.0,18.0,12.0
深圳市鞋生活科技有限公司,2018-04-16 00:00:00,东莞,98227402,APP运营总监,MySQL,0.5-1万/月,12.5,10.0,5.0
广东一一五科技股份有限公司,2018-04-13 00:00:00,东莞,100766915,PHP开发工程师,MySQL,1-1.5万/月,20.0,15.0,10.0
东莞市芝麻地网络科技有限公司,2018-04-13 00:00:00,东莞-松山湖区,96308132,Java工程师,MySQL,0.6-1.2万/月,15.0,12.0,6.0
广东维信智联科技有限公司,2018-04-10 00:00:00,东莞,98153039,高级java软件工程师,MySQL,0.6-1.2万/月,15.0,12.0,6.0
广东一一五科技股份有限公司,2018-04-09 00:00:00,东莞,84478626,PHP研发工程师,MySQL,1-2万/月,25.0,20.0,10.0
广东一一五科技股份有限公司,2018-04-09 00:00:00,东莞,84479930,DBA,MySQL,1-2万/月,25.0,20.0,10.0
广东一一五科技股份有限公司,2018-04-09 00:00:00,东莞,84477129,高级运维工程师,MySQL,1-2万/月,25.0,20.0,10.0
广东一一五科技股份有限公司,2018-04-08 00:00:00,东莞,100666137,PHP中高级开发工程师,MySQL,1-1.8万/月,23.0,18.0,10.0
广东伯乐科技股份有限公司,2018-04-06 00:00:00,东莞-南城区,89373760,php,MySQL,3-4.5千/月,6.0,4.5,3.0
东莞市格子网络科技有限公司,2018-03-28 00:00:00,东莞-南城区,86422492,PHP程序员,MySQL,3.5-5千/月,6.75,5.0,3.5
广东鸿特信息咨询有限公司,2018-03-28 00:00:00,东莞,96954748,Java开发工程师,MySQL,1.1-1.8万/月,23.5,18.0,11.0
广东鸿特信息咨询有限公司,2018-03-28 00:00:00,东莞,97722399,大数据副总监,MySQL,3.6-4.8万/月,66.0,48.0,36.0
广东鸿特信息咨询有限公司,2018-03-28 00:00:00,东莞,97503798,系统架构设计师,MySQL,3-5万/月,65.0,50.0,30.0
广东鸿特信息咨询有限公司,2018-03-28 00:00:00,东莞,97503642,BI研发经理,MySQL,3-5万/月,65.0,50.0,30.0
广东鸿特信息咨询有限公司,2018-03-28 00:00:00,东莞,97098341,系统运维工程师,MySQL,1.5-2万/月,27.5,20.0,15.0
广东鸿特信息咨询有限公司,2018-03-28 00:00:00,东莞,97097701,测试工程师,MySQL,1-1.5万/月,20.0,15.0,10.0
东莞数汇大数据有限公司,2018-03-27 00:00:00,东莞,87796056,大数据JAVA开发工程师,MySQL,10-18万/年,19.17,15.0,8.333333333333334
东莞数汇大数据有限公司,2018-03-27 00:00:00,东莞,87791083,ETL开发工程师,MySQL,4.8-24万/年,22.0,20.0,4.0
东莞市微龙网络科技有限公司,2018-03-26 00:00:00,东莞-南城区,82246456,网站开发/php程序员,MySQL,6-8千/月,11.0,8.0,6.0
东莞市天使健康信息科技有限公司,2018-03-26 00:00:00,东莞,89854909,java 软件工程师,MySQL,0.6-1.2万/月,15.0,12.0,6.0
广东汇生活科技有限公司,2018-03-19 00:00:00,东莞-南城区,78858882,PHP工程师,MySQL,0.6-1万/月,13.0,10.0,6.0
东莞市格子网络科技有限公司,2018-03-17 00:00:00,东莞-南城区,87335269,PHP开发主管/微信开发,MySQL,6-8千/月,11.0,8.0,6.0
东莞市理工软件有限公司,2018-03-16 00:00:00,东莞,59612857,Java工程师,MySQL,5-9千/月,11.5,9.0,5.0
东莞证券股份有限公司,2018-03-12 00:00:00,异地招聘,98032955,人力资源部-人力系统建设及管理岗,MySQL,6-8千/月,11.0,8.0,6.0
东莞市博文图书有限公司,2018-03-12 00:00:00,异地招聘,99360721,C#程序员（广州天河）,MySQL,0.4-1万/月,12.0,10.0,4.0
东莞市博文图书有限公司,2018-03-12 00:00:00,异地招聘,99360564,C#开发工程师（广州天河）,MySQL,0.4-1万/月,12.0,10.0,4.0
东莞团贷网互联网科技服务有限公司,2018-03-07 00:00:00,东莞-南城区,97762125,JAVA开发工程师,MySQL,1.6-2.6万/月,34.0,26.0,16.0
东莞市奥马实业投资有限公司,2018-03-06 00:00:00,东莞-松山湖区,96673616,SEO专员,MySQL,4.5-6千/月,8.25,6.0,4.5
东莞市金博网络科技有限公司,2018-05-05 00:00:00,东莞-东城区,71223260,php开发工程师,MySQL,2-5千/月,6.0,5.0,2.0
东莞宜步汽车服务有限公司,2018-05-04 00:00:00,东莞-南城区,92695496,技术研发经理,MySQL,20-25万/月,350.0,250.0,200.0
团贷网,2018-05-04 00:00:00,东莞-南城区,96995975,DBA,MySQL,1.5-3万/年,3.12,2.5,1.25
东莞市喜达屋实业投资有限公司,2018-05-03 00:00:00,东莞-南城区,100627605,互联网技术总监,MySQL,30-50万/月,650.0,500.0,300.0
东莞市喜达屋实业投资有限公司,2018-05-03 00:00:00,东莞-南城区,100624755,技术总监,MySQL,30-50万/月,650.0,500.0,300.0
东莞兰格网络科技有限公司,2018-05-01 00:00:00,东莞-厚街镇,97151620,.NET开发实习生,MySQL,2.5-5千/月,6.25,5.0,2.5
深圳市万普拉斯科技有限公司,2018-05-04 00:00:00,东莞,101111125,软件测试员,测试工程师,4.5-6千/月,8.25,6.0,4.5
格尔翰汽车配件(东莞)有限公司,2018-05-04 00:00:00,东莞,95556559,Quality Engineer-Warranty,测试工程师,0.8-1.2万/月,16.0,12.0,8.0
广东悦翔检测技术有限公司,2018-05-04 00:00:00,东莞,91424611,设备管理员,测试工程师,3-4.5千/月,6.0,4.5,3.0
东莞太平洋博高润滑油有限公司,2018-05-04 00:00:00,东莞-麻涌镇,98417656,QC主管,测试工程师,4-7千/月,9.0,7.0,4.0
麦朗（上海）医疗器材贸易有限公司,2018-05-04 00:00:00,东莞,77465780,Asia QC Inspector,测试工程师,5-9千/月,11.5,9.0,5.0
东莞市宏瑞新材料科技有限公司,2018-05-04 00:00:00,东莞,89570268,品质工程师,测试工程师,6-8千/月,11.0,8.0,6.0
江苏海四达集团有限公司,2018-05-04 00:00:00,东莞,74220017,品质工程师,测试工程师,4.5-6千/月,8.25,6.0,4.5
东莞明新玻璃纤维工程有限公司,2018-05-04 00:00:00,东莞-中堂镇,80812677,QA 质量保证工程师,测试工程师,4.5-6千/月,8.25,6.0,4.5
温州新文进出口有限公司,2018-05-04 00:00:00,东莞-寮步镇,101190410,产品与质量工程师,测试工程师,0.8-1万/月,14.0,10.0,8.0
东莞市鸿晖实业有限公司,2018-05-04 00:00:00,东莞,94136514,质量工程师,测试工程师,4-5.5千/月,7.5,5.5,4.0
东莞当纳利印刷有限公司,2018-05-04 00:00:00,东莞-寮步镇,100776766,品质领班(001890),测试工程师,6-8千/月,11.0,8.0,6.0
东莞市厚瑞五金制品有限公司,2018-05-04 00:00:00,东莞,94656040,三次元高级工程师,测试工程师,7-9千/月,12.5,9.0,7.0
东莞理想电子有限公司,2018-05-04 00:00:00,东莞-石龙镇,99512595,QE技术员,测试工程师,4.5-6千/月,8.25,6.0,4.5
东莞尚科思工艺制品有限公司,2018-05-04 00:00:00,东莞,68133099,Design Quality Engineer项目品质工程师,测试工程师,1-1.5万/月,20.0,15.0,10.0
希尔瑞（上海）服饰有限公司,2018-05-04 00:00:00,异地招聘,96657800,生产部跟单（QC）,测试工程师,4-8千/月,10.0,8.0,4.0
东莞新旭光学有限公司,2018-05-04 00:00:00,东莞-长安镇,88030973,QA工程师/QA/品质控制/产品质量检验/检验员,测试工程师,3-4.5千/月,6.0,4.5,3.0
深圳福吉田科技有限公司,2018-05-04 00:00:00,异地招聘,99929692,英语品质工程师,测试工程师,6-8千/月,11.0,8.0,6.0
东莞市晨特电子技术服务有限公司,2018-05-04 00:00:00,东莞-长安镇,75575330,电子工程师,测试工程师,0.8-1万/月,14.0,10.0,8.0
东莞三诚丰精密科技有限公司,2018-05-04 00:00:00,东莞,99095786,体系工程师,测试工程师,0.8-1万/月,14.0,10.0,8.0
海斯坦普汽车组件（东莞）有限公司,2018-05-04 00:00:00,东莞,93114591,材料测试技术员（应届毕业生）,测试工程师,3-4.5千/月,6.0,4.5,3.0
东莞市沃德精密机械有限公司,2018-05-04 00:00:00,东莞,86134622,品质工程师,测试工程师,0.6-1万/月,13.0,10.0,6.0
深圳市大富科技股份有限公司,2018-05-04 00:00:00,东莞-麻涌镇,94804873,质量工程师（东莞麻涌）,测试工程师,5-8千/月,10.5,8.0,5.0
东莞冠翔电机有限公司,2018-05-04 00:00:00,东莞-东坑镇,82792456,SQE品质工程师,测试工程师,6-8千/月,11.0,8.0,6.0
广东莱盛隆电子股份有限公司,2018-05-04 00:00:00,东莞,99490893,IQCCE工程师,测试工程师,6-8千/月,11.0,8.0,6.0
广东伟旺达科技股份有限公司,2018-05-04 00:00:00,东莞-东城区,90792266,PQE工程师,测试工程师,5-7千/月,9.5,7.0,5.0
深圳市远望工业自动化设备有限公司,2018-05-04 00:00:00,东莞-长安镇,86566593,QC,测试工程师,4.5-6千/月,8.25,6.0,4.5
谷崧企业集团,2018-05-04 00:00:00,东莞-长安镇,83236554,QA（日语）,测试工程师,4-5.5千/月,7.5,5.5,4.0
东莞思成智能玩具有限公司,2018-05-04 00:00:00,东莞-万江区,90586385,QE工程师,测试工程师,5-6千/月,8.5,6.0,5.0
深圳市路畅科技股份有限公司,2018-05-04 00:00:00,东莞,98159764,PCBA品质工程师,测试工程师,6-8千/月,11.0,8.0,6.0
东莞市厚威包装有限公司,2018-05-04 00:00:00,东莞,100087943,质量工程师,测试工程师,5-7千/月,9.5,7.0,5.0
东莞科威医疗器械有限公司,2018-05-04 00:00:00,异地招聘,99609084,QC检验员,测试工程师,3.8-4.5千/月,6.4,4.5,3.8
东莞意佳金属制品有限公司,2018-05-04 00:00:00,东莞-凤岗镇,101428044,PQE工程师 制程工程师,测试工程师,5.5-6千/月,8.75,6.0,5.5
东莞市恩德森灯饰有限公司,2018-05-04 00:00:00,东莞-厚街镇,98872131,品质工程师,测试工程师,4-6千/月,8.0,6.0,4.0
东莞市力博得电子科技有限公司,2018-05-04 00:00:00,东莞-万江区,99699819,品质工程师,测试工程师,6-8千/月,11.0,8.0,6.0
东莞飞凌电子科技有限公司,2018-05-04 00:00:00,东莞-南城区,100988555,SQE工程师（供应商质量管理）,测试工程师,7-8千/月,11.5,8.0,7.0
博磊精密设备（苏州）有限公司,2018-05-04 00:00:00,东莞-松山湖区,74873127,设备售后客服工程师,测试工程师,4-7千/月,9.0,7.0,4.0
广东派特埃尔生物科技有限公司,2018-05-04 00:00:00,东莞-松山湖区,97275248,质控员,测试工程师,3-4.5千/月,6.0,4.5,3.0
东莞市通聚电子有限公司,2018-05-04 00:00:00,东莞,90269948,品质助理工程师,测试工程师,4-5千/月,7.0,5.0,4.0
东莞捷盛电子有限公司,2018-05-04 00:00:00,东莞,97119065,测试技术员,测试工程师,4.5-6千/月,8.25,6.0,4.5
东莞市广基达电子科技有限公司,2018-05-04 00:00:00,东莞,98083497,QA,测试工程师,4.5-6千/月,8.25,6.0,4.5
史威福电子科技（东莞）有限公司,2018-05-04 00:00:00,东莞,99311606,QE,测试工程师,6-8千/月,11.0,8.0,6.0
斯平玛斯特(东莞)玩具有限公司,2018-05-04 00:00:00,东莞,76185480,Product Quality Engineer/玩具品质工程师,测试工程师,0.8-1.1万/月,15.0,11.0,8.0
深圳市金合联供应链技术有限公司,2018-05-04 00:00:00,东莞,98408374,测量工程师,测试工程师,6-8千/月,11.0,8.0,6.0
东莞长安品质电子制造厂,2018-05-04 00:00:00,东莞,78481303,工程师-调校,测试工程师,4-5.9千/月,7.9,5.9,4.0
广东银禧科技股份有限公司,2018-05-04 00:00:00,东莞,97156077,CQE,测试工程师,0.7-1万/月,13.5,10.0,7.0
东莞胡连电子科技有限公司,2018-05-04 00:00:00,东莞-大朗镇,79692230,实验室专员,测试工程师,4.5-6千/月,8.25,6.0,4.5
东莞富崴电子有限公司,2018-05-04 00:00:00,东莞,100996843,TE测试助理工程师,测试工程师,4-4.6千/月,6.6,4.6,4.0
广东合微集成电路技术有限公司,2018-05-04 00:00:00,东莞,101395571,CQA工程师,测试工程师,6-8千/月,11.0,8.0,6.0
东莞井上建上汽车部件有限公司,2018-05-04 00:00:00,东莞,92164767,前期质量工程师,测试工程师,3-4.5千/月,6.0,4.5,3.0
光荣电业（东莞）有限公司,2018-05-04 00:00:00,东莞,95089409,供应商质量工程师,测试工程师,6-8千/月,11.0,8.0,6.0
优品精密橡胶零件（东莞）有限公司,2018-05-05 00:00:00,东莞,93460451,自动化技术员/领班,自动化,5.5-6.5千/月,9.25,6.5,5.5
东莞市万恒通实业有限公司,2018-05-05 00:00:00,东莞-虎门镇,96348745,信息自动化技术员,自动化,4-5千/月,7.0,5.0,4.0
东莞市创鑫盈精密自动化科技有限公司,2018-05-05 00:00:00,东莞-塘厦镇,96612182,自动化工程师（电控软件开发）,自动化,0.8-2.5万/月,29.0,25.0,8.0
深圳市威科达科技有限公司,2018-05-05 00:00:00,东莞-松山湖区,98309440,自动化伺服控制工程师,自动化,0.8-1万/月,14.0,10.0,8.0
广东铭利达科技有限公司,2018-05-05 00:00:00,东莞,97944517,自动化经理,自动化,1.5-2万/月,27.5,20.0,15.0
珠海市运泰利自动化设备有限公司,2018-05-05 00:00:00,异地招聘,85864976,高级机械工程师（自动化设备）,自动化,1-1.5万/月,20.0,15.0,10.0
东莞市银泰丰光学科技有限公司,2018-05-05 00:00:00,东莞,94233673,自动化工程师,自动化,0.8-1.5万/月,19.0,15.0,8.0
东莞南玻光伏科技有限公司,2018-05-05 00:00:00,东莞,98949992,设备自动化工程师,自动化,0.8-1万/月,14.0,10.0,8.0
宁波长晟电子科技有限公司,2018-05-05 00:00:00,异地招聘,83393504,电气工程师（非标自动化）,自动化,0.8-1.2万/月,16.0,12.0,8.0
杭州飞武机电有限公司,2018-05-05 00:00:00,异地招聘,100103705,自动化维修工程师,自动化,6-15万/年,15.0,12.5,5.0
东莞市臣泽智能装备有限公司,2018-05-05 00:00:00,东莞-企石镇,99529350,自动化设备机械工程师/东莞,自动化,7-9千/月,12.5,9.0,7.0
东莞市科匠自动化设备有限公司,2018-05-05 00:00:00,东莞,96694851,非标自动化机械工程师/创业合伙人,自动化,6-8千/月,11.0,8.0,6.0
东莞市文丰电子材料有限公司,2018-05-05 00:00:00,东莞,97021587,自动化工程师,自动化,0.8-1.5万/月,19.0,15.0,8.0
东莞市嘉准激光设备科技有限公司,2018-05-05 00:00:00,东莞-南城区,100648635,自动化设计,自动化,6-8千/月,11.0,8.0,6.0
江苏艾锐博精密金属科技有限公司,2018-05-05 00:00:00,东莞-大岭山镇,83429923,自动化工程师,自动化,6-9千/月,12.0,9.0,6.0
东莞领丰电子有限公司,2018-05-05 00:00:00,东莞,101167259,自动化生技,自动化,6-8千/月,11.0,8.0,6.0
新豪（东莞）电子有限公司,2018-05-05 00:00:00,东莞-寮步镇,99530859,自动化技术员,自动化,4.5-6千/月,8.25,6.0,4.5
广东长盈精密技术有限公司,2018-05-05 00:00:00,东莞,101582431,自动化配电工,自动化,6-8千/月,11.0,8.0,6.0
东莞市大升智能科技有限公司,2018-05-05 00:00:00,东莞,99708042,自动化实习生,自动化,1.8-2千/月,2.9,2.0,1.8
东莞市林积为实业投资有限公司,2018-05-05 00:00:00,东莞-清溪镇,101703685,自动化工程师（清溪）,自动化,0.8-1万/月,14.0,10.0,8.0
东莞市拓扬智能电子科技有限公司,2018-05-05 00:00:00,东莞,98838065,电气自动化工程师,自动化,1-1.5万/月,20.0,15.0,10.0
东莞市骉控自动化设备有限公司,2018-05-05 00:00:00,东莞-横沥镇,98099774,自动化装配电工,自动化,4-8千/月,10.0,8.0,4.0
深圳市行芝达电子有限公司,2018-05-05 00:00:00,东莞,97964317,包住（周末双休）急聘自动化销售代表,自动化,4-8千/月,10.0,8.0,4.0
深圳迅泰德自动化科技有限公司,2018-05-05 00:00:00,东莞-横沥镇,84475798,非标自动化机械设计工程师,自动化,0.6-1万/月,13.0,10.0,6.0
东莞市宏晨电子科技有限公司,2018-05-05 00:00:00,东莞-凤岗镇,100059338,自动化机械工程师,自动化,0.8-1.5万/月,19.0,15.0,8.0
广东久久犇科技有限公司,2018-05-04 00:00:00,东莞,92799267,自动化工程师,自动化,1-2万/月,25.0,20.0,10.0
奥海集团,2018-05-04 00:00:00,东莞,88729756,自动化工程师,自动化,0.6-1万/月,13.0,10.0,6.0
宁波市万宝电器有限公司,2018-05-04 00:00:00,异地招聘,98314537,自动化工程师,自动化,10-15万/年,16.67,12.5,8.333333333333334
东莞市安达发网络信息技术有限公司,2018-05-04 00:00:00,东莞,73857069,自动化工程师,自动化,1-1.5万/月,20.0,15.0,10.0
